"concept","concept_name","original_code","code","pregnancy_filter","vocabulary"
"C0473485","Maternal distress","L3900,L390z,L390.","L390z","ongoing_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","156241003,200024007,200027000,23171006,","200024007","end_of_pregnancy","SNOMEDCT_US"
"C0473508","Delayed Postpartum Hemorrhage","156241003,200024007,200027000,23171006,","200027000","end_of_pregnancy","SNOMEDCT_US"
"C0473508","Delayed Postpartum Hemorrhage","156241003,200024007,200027000,23171006,","156241003","end_of_pregnancy","SNOMEDCT_US"
"C0473508","Delayed Postpartum Hemorrhage","156241003,200024007,200027000,23171006,","23171006","end_of_pregnancy","SNOMEDCT_US"
"C0473508","Delayed Postpartum Hemorrhage","666.2","666.2","end_of_pregnancy","ICD9CM"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362z","end_of_pregnancy","RCD"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362z","end_of_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362z","end_of_pregnancy","RCD"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362z","end_of_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362.","end_of_pregnancy","RCD"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362.","end_of_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L3620","end_of_pregnancy","RCD"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L3620","end_of_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L3620","end_of_pregnancy","RCD"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L3620","end_of_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362.","end_of_pregnancy","RCD"
"C0473508","Delayed Postpartum Hemorrhage","L362.,L3620,L362z","L362.","end_of_pregnancy","RCD2"
"C0473508","Delayed Postpartum Hemorrhage","O72.2","O72.2","end_of_pregnancy","ICD10CM"
"C0473789","Umbilical hemorrhage after birth","157127008,206401003,206405007,82986004,","157127008","end_of_pregnancy","SNOMEDCT_US"
"C0473789","Umbilical hemorrhage after birth","157127008,206401003,206405007,82986004,","206401003","end_of_pregnancy","SNOMEDCT_US"
"C0473789","Umbilical hemorrhage after birth","157127008,206401003,206405007,82986004,","82986004","end_of_pregnancy","SNOMEDCT_US"
"C0473789","Umbilical hemorrhage after birth","157127008,206401003,206405007,82986004,","206405007","end_of_pregnancy","SNOMEDCT_US"
"C0473789","Umbilical hemorrhage after birth","772.3","772.3","end_of_pregnancy","ICD9CM"
"C0473789","Umbilical hemorrhage after birth","P51","P51","end_of_pregnancy","ICD10CM"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413z","end_of_pregnancy","RCD"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413z","end_of_pregnancy","RCD2"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413.","end_of_pregnancy","RCD"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413.","end_of_pregnancy","RCD2"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413z","end_of_pregnancy","RCD"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413z","end_of_pregnancy","RCD2"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413.","end_of_pregnancy","RCD"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q413.","end_of_pregnancy","RCD2"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q4130","end_of_pregnancy","RCD"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q4130","end_of_pregnancy","RCD2"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q4130","end_of_pregnancy","RCD"
"C0473789","Umbilical hemorrhage after birth","Q413.,Q4130,Q413z","Q4130","end_of_pregnancy","RCD2"
"C0473833","Fetus or neonate affected by other complication of labour or delivery","206109005,","206109005","end_of_pregnancy","SNOMEDCT_US"
"C0473833","Fetus or neonate affected by other complication of labour or delivery","763","763","end_of_pregnancy","ICD9CM"
"C0473833","Fetus or neonate affected by other complication of labour or delivery","Q03..","Q03..","end_of_pregnancy","RCD2"
"C0473833","Fetus or neonate affected by other complication of labour or delivery","Q03..","Q03..","end_of_pregnancy","RCD"
"C0473833","Fetus or neonate affected by other complication of labour or delivery","Q03..","Q03..","end_of_pregnancy","RCD2"
"C0473833","Fetus or neonate affected by other complication of labour or delivery","Q03..","Q03..","end_of_pregnancy","RCD"
"C0475713","Perinatal pulmonary hemorrhage","206307000,414822009,472857006,","414822009","end_of_pregnancy","SNOMEDCT_US"
"C0475713","Perinatal pulmonary hemorrhage","206307000,414822009,472857006,","472857006","end_of_pregnancy","SNOMEDCT_US"
"C0475713","Perinatal pulmonary hemorrhage","206307000,414822009,472857006,","206307000","end_of_pregnancy","SNOMEDCT_US"
"C0475713","Perinatal pulmonary hemorrhage","770.3","770.3","end_of_pregnancy","ICD9CM"
"C0475713","Perinatal pulmonary hemorrhage","P26","P26","end_of_pregnancy","ICD10CM"
"C0475713","Perinatal pulmonary hemorrhage","Q313.,Q313z","Q313z","end_of_pregnancy","RCD2"
"C0475713","Perinatal pulmonary hemorrhage","Q313.,Q313z","Q313.","end_of_pregnancy","RCD2"
"C0475713","Perinatal pulmonary hemorrhage","Q313z,Q313.","Q313z","end_of_pregnancy","RCD"
"C0475713","Perinatal pulmonary hemorrhage","Q313z,Q313.","Q313.","end_of_pregnancy","RCD"
"C0477814","Other venous complications in pregnancy","200498006,","200498006","ongoing_pregnancy","SNOMEDCT_US"
"C0477814","Other venous complications in pregnancy","671.83","671.83","ongoing_pregnancy","ICD9CM"
"C0477814","Other venous complications in pregnancy","Lyu22","Lyu22","ongoing_pregnancy","RCD2"
"C0477814","Other venous complications in pregnancy","Lyu22","Lyu22","ongoing_pregnancy","RCD"
"C0477814","Other venous complications in pregnancy","Lyu22","Lyu22","ongoing_pregnancy","RCD2"
"C0477814","Other venous complications in pregnancy","Lyu22","Lyu22","ongoing_pregnancy","RCD"
"C0477814","Other venous complications in pregnancy","O22.8","O22.8","ongoing_pregnancy","ICD10CM"
"C0477835","Other placental disorders","200520008,","200520008","interruption_pregnancy","SNOMEDCT_US"
"C0477835","Other placental disorders","656.7","656.7","interruption_pregnancy","ICD9CM"
"C0477835","Other placental disorders","Lyu3C","Lyu3C","interruption_pregnancy","RCD"
"C0477835","Other placental disorders","Lyu3C","Lyu3C","interruption_pregnancy","RCD2"
"C0477835","Other placental disorders","Lyu3C","Lyu3C","interruption_pregnancy","RCD"
"C0477835","Other placental disorders","Lyu3C","Lyu3C","interruption_pregnancy","RCD2"
"C0477835","Other placental disorders","O43.8","O43.8","interruption_pregnancy","ICD10CM"
"C0477838","Other uterine inertia","199827008,199828003,199831002,200525003,","199827008","end_of_pregnancy","SNOMEDCT_US"
"C0477838","Other uterine inertia","199827008,199828003,199831002,200525003,","199828003","end_of_pregnancy","SNOMEDCT_US"
"C0477838","Other uterine inertia","199827008,199828003,199831002,200525003,","200525003","end_of_pregnancy","SNOMEDCT_US"
"C0477838","Other uterine inertia","199827008,199828003,199831002,200525003,","199831002","end_of_pregnancy","SNOMEDCT_US"
"C0477838","Other uterine inertia","661.2","661.2","end_of_pregnancy","ICD9CM"
"C0477838","Other uterine inertia","L312.,L312z,Lyu41,L3120","L3120","end_of_pregnancy","RCD2"
"C0477838","Other uterine inertia","L312.,L312z,Lyu41,L3120","L312z","end_of_pregnancy","RCD2"
"C0477838","Other uterine inertia","L312.,L312z,Lyu41,L3120","Lyu41","end_of_pregnancy","RCD2"
"C0477838","Other uterine inertia","L312.,L312z,Lyu41,L3120","L312.","end_of_pregnancy","RCD2"
"C0477838","Other uterine inertia","O62.2","O62.2","end_of_pregnancy","ICD10CM"
"C0477838","Other uterine inertia","XE0wx,L312z,Lyu41,L3120","Lyu41","end_of_pregnancy","RCD"
"C0477838","Other uterine inertia","XE0wx,L312z,Lyu41,L3120","L312z","end_of_pregnancy","RCD"
"C0477838","Other uterine inertia","XE0wx,L312z,Lyu41,L3120","XE0wx","end_of_pregnancy","RCD"
"C0477838","Other uterine inertia","XE0wx,L312z,Lyu41,L3120","L3120","end_of_pregnancy","RCD"
"C0477869","Other venous complications in the puerperium","200562001,","200562001","end_of_pregnancy","SNOMEDCT_US"
"C0477869","Other venous complications in the puerperium","671.84","671.84","end_of_pregnancy","ICD9CM"
"C0477869","Other venous complications in the puerperium","Lyu63","Lyu63","end_of_pregnancy","RCD2"
"C0477869","Other venous complications in the puerperium","Lyu63","Lyu63","end_of_pregnancy","RCD"
"C0477869","Other venous complications in the puerperium","Lyu63","Lyu63","end_of_pregnancy","RCD2"
"C0477869","Other venous complications in the puerperium","Lyu63","Lyu63","end_of_pregnancy","RCD"
"C0477869","Other venous complications in the puerperium","O87.8","O87.8","end_of_pregnancy","ICD10CM"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","200574002,","200574002","end_of_pregnancy","SNOMEDCT_US"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","647.6","647.6","end_of_pregnancy","ICD9CM"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","Lyu71","Lyu71","end_of_pregnancy","RCD"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","Lyu71","Lyu71","end_of_pregnancy","RCD2"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","Lyu71","Lyu71","end_of_pregnancy","RCD"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","Lyu71","Lyu71","end_of_pregnancy","RCD2"
"C0477876","Other viral diseases complicating pregnancy, childbirth and the puerperium","O98.5","O98.5","end_of_pregnancy","ICD10CM"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","206611000,","206611000","end_of_pregnancy","SNOMEDCT_US"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","762.2","762.2","end_of_pregnancy","ICD9CM"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","P02.2","P02.2","end_of_pregnancy","ICD10CM"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","Qyu05","Qyu05","end_of_pregnancy","RCD"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","Qyu05","Qyu05","end_of_pregnancy","RCD2"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","Qyu05","Qyu05","end_of_pregnancy","RCD"
"C0477887","Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta","Qyu05","Qyu05","end_of_pregnancy","RCD2"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","206612007,","206612007","end_of_pregnancy","SNOMEDCT_US"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","762.5","762.5","end_of_pregnancy","ICD9CM"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","P02.5","P02.5","end_of_pregnancy","ICD10CM"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","Qyu06","Qyu06","end_of_pregnancy","RCD2"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","Qyu06","Qyu06","end_of_pregnancy","RCD"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","Qyu06","Qyu06","end_of_pregnancy","RCD2"
"C0477888","Fetus and newborn affected by other compression of umbilical cord","Qyu06","Qyu06","end_of_pregnancy","RCD"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","206613002,","206613002","end_of_pregnancy","SNOMEDCT_US"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","762.6","762.6","end_of_pregnancy","ICD9CM"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","P02.6","P02.6","end_of_pregnancy","ICD10CM"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","Qyu07","Qyu07","end_of_pregnancy","RCD2"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","Qyu07","Qyu07","end_of_pregnancy","RCD"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","Qyu07","Qyu07","end_of_pregnancy","RCD2"
"C0477889","Fetus and newborn affected by other and unspecified conditions of umbilical cord","Qyu07","Qyu07","end_of_pregnancy","RCD"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","206615009,","206615009","end_of_pregnancy","SNOMEDCT_US"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","763.1","763.1","end_of_pregnancy","ICD9CM"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","P03.1","P03.1","end_of_pregnancy","ICD10CM"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","Qyu09","Qyu09","end_of_pregnancy","RCD2"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","Qyu09","Qyu09","end_of_pregnancy","RCD"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","Qyu09","Qyu09","end_of_pregnancy","RCD2"
"C0477891","Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery","Qyu09","Qyu09","end_of_pregnancy","RCD"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","206622001,","206622001","end_of_pregnancy","SNOMEDCT_US"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","766.1","766.1","end_of_pregnancy","ICD9CM"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","P08.1","P08.1","end_of_pregnancy","ICD10CM"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","Qyu12","Qyu12","end_of_pregnancy","RCD"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","Qyu12","Qyu12","end_of_pregnancy","RCD2"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","Qyu12","Qyu12","end_of_pregnancy","RCD"
"C0477897","""""""Other """"""""heavy for gestational age"""""""" infants""""""","Qyu12","Qyu12","end_of_pregnancy","RCD2"
"C0477903","Other specified birth injuries","206240006,206255002,206629005,","206629005","end_of_pregnancy","SNOMEDCT_US"
"C0477903","Other specified birth injuries","206240006,206255002,206629005,","206240006","end_of_pregnancy","SNOMEDCT_US"
"C0477903","Other specified birth injuries","206240006,206255002,206629005,","206255002","end_of_pregnancy","SNOMEDCT_US"
"C0477903","Other specified birth injuries","767.8","767.8","end_of_pregnancy","ICD9CM"
"C0477903","Other specified birth injuries","P15.8","P15.8","end_of_pregnancy","ICD10CM"
"C0477903","Other specified birth injuries","Q20y.,Q20yz,Qyu25","Q20y.","end_of_pregnancy","RCD2"
"C0477903","Other specified birth injuries","Q20y.,Q20yz,Qyu25","Q20yz","end_of_pregnancy","RCD2"
"C0477903","Other specified birth injuries","Q20y.,Q20yz,Qyu25","Qyu25","end_of_pregnancy","RCD2"
"C0477903","Other specified birth injuries","Q20y.,XE1eh,Qyu25","XE1eh","end_of_pregnancy","RCD"
"C0477903","Other specified birth injuries","Q20y.,XE1eh,Qyu25","Q20y.","end_of_pregnancy","RCD"
"C0477903","Other specified birth injuries","Q20y.,XE1eh,Qyu25","Qyu25","end_of_pregnancy","RCD"
"C0477914","Other apnoea of newborn","206641003,","206641003","end_of_pregnancy","SNOMEDCT_US"
"C0477914","Other apnoea of newborn","770.82","770.82","end_of_pregnancy","ICD9CM"
"C0477914","Other apnoea of newborn","P28.4","P28.4","end_of_pregnancy","ICD10CM"
"C0477914","Other apnoea of newborn","Qyu38","Qyu38","end_of_pregnancy","RCD"
"C0477914","Other apnoea of newborn","Qyu38","Qyu38","end_of_pregnancy","RCD2"
"C0477914","Other apnoea of newborn","Qyu38","Qyu38","end_of_pregnancy","RCD"
"C0477914","Other apnoea of newborn","Qyu38","Qyu38","end_of_pregnancy","RCD2"
"C0477961","Other specified conditions of the integument specific to fetus and newborn","206697000,","206697000","end_of_pregnancy","SNOMEDCT_US"
"C0477961","Other specified conditions of the integument specific to fetus and newborn","778.8","778.8","end_of_pregnancy","ICD9CM"
"C0477961","Other specified conditions of the integument specific to fetus and newborn","P83.8","P83.8","end_of_pregnancy","ICD10CM"
