"Condition","Coding system","Code","Code name","Concept","Concept name","Tags","Code_range"
"Rheumatoid arthritis","RCD2","66H3.","Rheumat.dis.- joints affected","C0421288","Rheumatology disorder - joints affected",NA,"N/A"
"Rheumatoid arthritis","RCD2","N005.","Adult Still's Disease","C0085253","Adult-Onset Still Disease",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040.","Rheumatoid arthritis","C0003873","Rheumatoid Arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0400","Rheumatoid arthritis-Cx spine","C0409650","Rheumatoid arthritis of cervical spine",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0401","Oth rheumatoid arthritis-spine","C0409649","Other rheumatoid arthritis of spine",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0402","Rheumatoid arthritis-shoulder","C0409648","Rheumatoid arthritis of shoulder",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0403","Rheumatoid arthr-sternoclav jt","C0409647","Rheumatoid arthritis of sternoclavicular joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0404","Rheumatoid arthr-acromioclav j","C0409646","Rheumatoid arthritis of acromioclavicular joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0405","Rheumatoid arthritis of elbow","C0409645","Rheumatoid arthritis of elbow",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0406","Rheumatoid arthritis-dist RUJ","C0409644","Rheumatoid arthritis of distal radioulnar joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0407","Rheumatoid arthritis of wrist","C0409643","Rheumatoid arthritis of wrist",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0408","Rheumatoid arthritis-MCP joint","C0409642","Rheumatoid arthritis of metacarpophalangeal joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0409","Rheumatoid arthritis-PIPJ-fing","C0409641","Rheumatoid arthritis of proximal interphalangeal joint of finger",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040A","Rheumatoid arthritis-DIPJ-fing","C0409640","Rheumatoid arthritis of distal interphalangeal joint of finger",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040B","Rheumatoid arthritis of hip","C0409639","Rheumatoid arthritis of hip",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040C","Rheumatoid arthritis of SIJ","C0409638","Rheumatoid arthritis of sacroiliac joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040D","Rheumatoid arthritis of knee","C0409637","Rheumatoid arthritis of knee",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040E","Rheumatoid arthr of tib-fib jt","C0409636","Rheumatoid arthritis of tibiofibular joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040F","Rheumatoid arthritis of ankle","C0409635","Rheumatoid arthritis of ankle",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040G","Rheumatoid arthr-subtalar jnt","C0409634","Rheumatoid arthritis of subtalar joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040H","Rheumatoid arthr-talonav joint","C0409633","Rheumatoid arthritis of talonavicular joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040J","Rheumatoid arthr-oth tarsal jt","C0409632","Rheumatoid arthritis of other tarsal joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040K","Rheumatoid arthr-1st MTP joint","C0409631","Rheumatoid arthritis of first metatarsophalangeal joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040L","Rheumatoid arthr-lesser MTP jt","C0409630","Rheumatoid arthritis of lesser metatarsophalangeal joint",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040M","Rheumatoid arthr-IP joint-toe","C0409629","Rheumatoid arthritis of interphalangeal joint of toe",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040N","Rheumatoid vasculitis","C0240903","Rheumatoid Vasculitis",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040P","Seronegative rheumat arthritis","C0409652","Seronegative rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040S","Rheumat arthr - multiple joint","C0564784","Rheumatoid arthritis of multiple joints",NA,"N/A"
"Rheumatoid arthritis","RCD2","N040T","Flare of rheumatoid arthritis","C0581345","Flare of rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","N041.","Felty's syndrome","C0015773","Felty Syndrome",NA,"N/A"
"Rheumatoid arthritis","RCD2","N042.","Other rh.arthr.+visc/syst.dis.","C0409628","Other rheumatoid arthropathy with visceral or systemic involvement",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0422","Rheumatoid nodule","C0035450","Rheumatoid Nodule",NA,"N/A"
"Rheumatoid arthritis","RCD2","N0432","Pauciarticular juvenile R.A.","C0157917","Pauciarticular juvenile rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","N047.","Seropositive errosive RA","C0585962","Seropositive errosive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","N04X.","Seroposit rheum arthr, unsp","C0409651","Seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","Nyu11","[X]O sero+ve rheumat arthritis","C0477541","Other seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","Nyu12","[X]Oth spcf rheumatd arthritis","C0477542","Other specified rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","RCD2","Nyu1G","[X]Seroposit rheum arthr, unsp","C0409651","Seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","111218008","Rheumatoid arthritis with other visceral or systemic involvement","C0157914","Other rheumatoid arthritis with visceral or systemic involvement",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","148074006","Rheumatology disorder - joints affected","C0421288","Rheumatology disorder - joints affected",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156471009","Rheumatoid arthritis","C0003873","Rheumatoid Arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156472002","Rheumatoid arthritis - multiple joint","C0564784","Rheumatoid arthritis of multiple joints",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156473007","Rheumatoid arthritis of shoulder","C0409648","Rheumatoid arthritis of shoulder",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156474001","Rheumatoid arthritis of elbow","C0409645","Rheumatoid arthritis of elbow",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156475000","Rheumatoid arthritis of wrist","C0409643","Rheumatoid arthritis of wrist",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156477008","Rheumatoid arthritis of hip","C0409639","Rheumatoid arthritis of hip",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156478003","Rheumatoid arthritis of knee","C0409637","Rheumatoid arthritis of knee",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156481008","Rheumatoid arthritis NOS","C0003873","Rheumatoid Arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","156482001","Felty's syndrome","C0015773","Felty Syndrome",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","170848008","Rheumatology disorder - joints affected","C0421288","Rheumatology disorder - joints affected",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201449008","Adult onset Still's disease","C0085253","Adult-Onset Still Disease",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201764007","Rheumatoid arthritis of cervical spine","C0409650","Rheumatoid arthritis of cervical spine",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201765008","Other rheumatoid arthritis of spine","C0409649","Other rheumatoid arthritis of spine",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201766009","Rheumatoid arthritis of shoulder","C0409648","Rheumatoid arthritis of shoulder",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201767000","Rheumatoid arthritis of sternoclavicular joint","C0409647","Rheumatoid arthritis of sternoclavicular joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201768005","Rheumatoid arthritis of acromioclavicular joint","C0409646","Rheumatoid arthritis of acromioclavicular joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201769002","Rheumatoid arthritis of elbow","C0409645","Rheumatoid arthritis of elbow",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201770001","Rheumatoid arthritis of distal radioulnar joint","C0409644","Rheumatoid arthritis of distal radioulnar joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201771002","Rheumatoid arthritis of wrist","C0409643","Rheumatoid arthritis of wrist",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201772009","Rheumatoid arthritis of metacarpophalangeal joint","C0409642","Rheumatoid arthritis of metacarpophalangeal joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201773004","Rheumatoid arthritis of proximal interphalangeal joint of finger","C0409641","Rheumatoid arthritis of proximal interphalangeal joint of finger",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201774005","Rheumatoid arthritis of distal interphalangeal joint of finger","C0409640","Rheumatoid arthritis of distal interphalangeal joint of finger",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201775006","Rheumatoid arthritis of hip","C0409639","Rheumatoid arthritis of hip",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201776007","Rheumatoid arthritis of sacroiliac joint","C0409638","Rheumatoid arthritis of sacroiliac joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201777003","Rheumatoid arthritis of knee","C0409637","Rheumatoid arthritis of knee",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201778008","Rheumatoid arthritis of tibiofibular joint","C0409636","Rheumatoid arthritis of tibiofibular joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201779000","Rheumatoid arthritis of ankle","C0409635","Rheumatoid arthritis of ankle",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201780002","Rheumatoid arthritis of subtalar joint","C0409634","Rheumatoid arthritis of subtalar joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201781003","Rheumatoid arthritis of talonavicular joint","C0409633","Rheumatoid arthritis of talonavicular joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201782005","Rheumatoid arthritis of other tarsal joint","C0409632","Rheumatoid arthritis of other tarsal joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201783000","Rheumatoid arthritis of first metatarsophalangeal joint","C0409631","Rheumatoid arthritis of first metatarsophalangeal joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201784006","Rheumatoid arthritis of lesser metatarsophalangeal joint","C0409630","Rheumatoid arthritis of lesser metatarsophalangeal joint",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201785007","Rheumatoid arthritis of interphalangeal joint of toe","C0409629","Rheumatoid arthritis of interphalangeal joint of toe",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201786008","Rheumatoid vasculitis","C0240903","Rheumatoid Vasculitis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201787004","Seronegative rheumatoid arthritis","C0409652","Seronegative rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201789001","Rheumatoid nodule","C0035450","Rheumatoid Nodule",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201790005","Rheumatoid arthritis - multiple joint","C0564784","Rheumatoid arthritis of multiple joints",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201791009","Flare of rheumatoid arthritis","C0581345","Flare of rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201792002","Other rheumatoid arthropathy with visceral or systemic involvement","C0409628","Other rheumatoid arthropathy with visceral or systemic involvement",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201809006","Pauciarticular onset juvenile chronic arthritis","C0157917","Pauciarticular juvenile rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201810001","Seropositive errosive rheumatoid arthritis","C0585962","Seropositive errosive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201811002","[X]Seropositive rheumatoid arthritis, unspecified","C0409651","Seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","201815006","Adult onset Still's disease","C0085253","Adult-Onset Still Disease",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","203730003","[X]Other seropositive rheumatoid arthritis","C0477541","Other seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","203732006","[X]Other specified rheumatoid arthritis","C0477542","Other specified rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","203746006","[X]Seropositive rheumatoid arthritis, unspecified","C0409651","Seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","239791005","Seropositive rheumatoid arthritis","C0409651","Seropositive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","239792003","Seronegative rheumatoid arthritis","C0409652","Seronegative rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","239920006","Adult onset Still's disease","C0085253","Adult-Onset Still Disease",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","287006005","Rheumatoid arthritis of multiple joints","C0564784","Rheumatoid arthritis of multiple joints",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","287010008","Rheumatoid arthritis NOS","C0003873","Rheumatoid Arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","308143008","Seropositive erosive rheumatoid arthritis","C0585962","Seropositive errosive rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","33719002","Subcutaneous rheumatoid nodule","C0035450","Rheumatoid Nodule",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","399112009","Seronegative rheumatoid arthritis","C0409652","Seronegative rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","400054000","Rheumatoid vasculitis","C0240903","Rheumatoid Vasculitis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","402426007","Rheumatoid nodulosis","C0035450","Rheumatoid Nodule",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","50782009","Rheumatoid nodule","C0035450","Rheumatoid Nodule",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","57160007","Felty's syndrome","C0015773","Felty Syndrome",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","69896004","Rheumatoid arthritis","C0003873","Rheumatoid Arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","74391003","Pauciarticular juvenile rheumatoid arthritis","C0157917","Pauciarticular juvenile rheumatoid arthritis",NA,"N/A"
"Rheumatoid arthritis","SNOMEDCT_US","80172006","Rheumatoid vasculitis","C0240903","Rheumatoid Vasculitis",NA,"N/A"
"SLE","ICD10","L93","Lupus erythematosus","C0409974","Lupus Erythematosus",NA,"N/A"
"SLE","ICD10","L93.0","Discoid lupus erythematosus","C0024138","Lupus Erythematosus, Discoid",NA,"N/A"
"SLE","ICD10","L93.1","Subacute cutaneous lupus erythematosus","C0024140","Lupus Erythematosus, Subacute Cutaneous",NA,"N/A"
"SLE","ICD10","L93.2","Other local lupus erythematosus","C0477525","Other local lupus erythematosus",NA,"N/A"
"SLE","ICD10","M32","Systemic lupus erythematosus","C0024141","Lupus Erythematosus, Systemic",NA,"N/A"
"SLE","ICD10","M32.0","Drug-induced systemic lupus erythematosus","C0263591","Drug-induced lupus erythematosus",NA,"N/A"
"SLE","ICD10","M32.1","Systemic lupus erythematosus with organ or system involvement","C0409976","Systemic lupus erythematosus with organ/system involvement",NA,"N/A"
"SLE","ICD10","M32.8","Other forms of systemic lupus erythematosus","C0477587","Other forms of systemic lupus erythematosus",NA,"N/A"
"SLE","ICD10","M32.9","Systemic lupus erythematosus, unspecified","C0024141","Lupus Erythematosus, Systemic",NA,"N/A"
"SLE","ICD10CM","A18.4","Lupus vulgaris NOS","C0024131","Lupus Vulgaris",NA,"N/A"
"SLE","ICD10CM","H01.12","Discoid lupus erythematosus of eyelid","C0155180","Discoid lupus erythematosus of eyelid",NA,"N/A"
"SLE","ICD10CM","L93","Lupus erythematosus","C0409974","Lupus Erythematosus",NA,"N/A"
"SLE","ICD10CM","L93.0","Discoid lupus erythematosus","C0024138","Lupus Erythematosus, Discoid",NA,"N/A"
"SLE","ICD10CM","L93.0","Lupus erythematosus NOS","C0409974","Lupus Erythematosus",NA,"N/A"
"SLE","ICD10CM","L93.1","Subacute cutaneous lupus erythematosus","C0024140","Lupus Erythematosus, Subacute Cutaneous",NA,"N/A"
"SLE","ICD10CM","L93.2","Other local lupus erythematosus","C0477525","Other local lupus erythematosus",NA,"N/A"
"SLE","ICD10CM","L93.2","Lupus erythematosus profundus","C0030327","Panniculitis, Lupus Erythematosus",NA,"N/A"
"SLE","ICD10CM","M32","Systemic lupus erythematosus (SLE)","C0024141","Lupus Erythematosus, Systemic",NA,"N/A"
"SLE","ICD10CM","M32.0","Drug-induced systemic lupus erythematosus","C0263591","Drug-induced lupus erythematosus",NA,"N/A"
"SLE","ICD10CM","M32.1","Systemic lupus erythematosus with organ or system involvement","C0409976","Systemic lupus erythematosus with organ/system involvement",NA,"N/A"
"SLE","ICD10CM","M32.8","Other forms of systemic lupus erythematosus","C0477587","Other forms of systemic lupus erythematosus",NA,"N/A"
"SLE","ICD10CM","M32.9","Systemic lupus erythematosus, unspecified","C0024141","Lupus Erythematosus, Systemic",NA,"N/A"
"SLE","ICD9CM","373.34","Discoid lupus erythematosus of eyelid","C0155180","Discoid lupus erythematosus of eyelid",NA,"N/A"
"SLE","ICD9CM","695.4","Lupus erythematosus","C0409974","Lupus Erythematosus",NA,"N/A"
"SLE","ICD9CM","710.0","Systemic lupus erythematosus","C0024141","Lupus Erythematosus, Systemic",NA,"N/A"
"SLE","MTHICD9","017.0","Lupus exedens","C0024131","Lupus Vulgaris",NA,"N/A"
"SLE","MTHICD9","135","Lupus pernio","C0024145","Chilblain lupus",NA,"N/A"
"SLE","MTHICD9","695.4","Lupus discoid","C0024138","Lupus Erythematosus, Discoid",NA,"N/A"
"SLE","MTHICD9","695.4","Lupus erythematodes","C0866588","Lupus erythematodes",NA,"N/A"
"SLE","MTHICD9","695.4","Lupus discoid, not disseminated","C0866587","Lupus discoid, not disseminated",NA,"N/A"
"SLE","MTHICD9","695.4","Lupus erythematosus, not disseminated","C0866586","Lupus erythematosus, not disseminated",NA,"N/A"
"SLE","MTHICD9","710.0","Disseminated lupus erythematosus","C0024141","Lupus Erythematosus, Systemic",NA,"N/A"
